ID,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG
83772,0.0,1.0,0.0,0.0,0.0,15.0,3.0,12.0,25.0,0.0,1.0,0.0,0.0,2.0,33.0,0.0,12.0,0.0
83869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86972,0.0,3.0,0.0,0.0,0.0,13.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,13.0,4.0
84253,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86973,0.0,2.0,0.0,0.0,0.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,4.0
87192,0.0,4.0,0.0,0.0,0.0,13.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,39.0,7.0
84382,2.0,3.0,1.0,0.0,0.0,33.0,5.0,7.0,9.0,1.0,2.0,0.0,0.0,1.0,47.0,0.0,23.0,5.0
84428,0.0,1.0,0.0,0.0,0.0,17.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,22.0,0.0
87009,0.0,2.0,0.0,0.0,0.0,24.0,5.0,6.0,8.0,1.0,4.0,0.0,0.0,0.0,24.0,0.0,20.0,0.0
84339,3.0,1.0,1.0,0.0,0.0,11.0,1.0,4.0,14.0,0.0,3.0,0.0,0.0,1.0,16.0,1.0,6.0,4.0
87258,3.0,10.0,1.0,0.0,0.0,24.0,19.0,24.0,44.0,3.0,9.0,0.0,0.0,20.0,66.0,0.0,20.0,0.0
84462,0.0,3.0,0.0,0.0,0.0,13.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0
87225,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,7.0
84509,2.0,6.0,0.0,0.0,0.0,27.0,3.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,34.0,6.0
87342,0.0,8.0,0.0,0.0,0.0,29.0,0.0,2.0,19.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,45.0,8.0
84381,0.0,2.0,0.0,0.0,0.0,10.0,4.0,6.0,10.0,2.0,1.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0
87393,1.0,6.0,0.0,0.0,0.0,22.0,3.0,7.0,27.0,0.0,1.0,0.0,0.0,1.0,55.0,0.0,40.0,10.0
74061,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0
87470,1.0,4.0,0.0,0.0,0.0,21.0,9.0,7.0,15.0,0.0,2.0,0.0,0.0,3.0,18.0,0.0,27.0,0.0
73992,1.0,4.0,0.0,0.0,0.0,17.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,17.0,4.0
87552,1.0,2.0,0.0,0.0,0.0,19.0,7.0,16.0,31.0,2.0,5.0,0.0,0.0,0.0,46.0,0.0,23.0,0.0
84523,4.0,1.0,0.0,0.0,0.0,18.0,13.0,9.0,73.0,0.0,3.0,0.0,0.0,3.0,51.0,0.0,19.0,0.0
87679,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0
87437,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,1.0
74069,1.0,1.0,1.0,0.0,0.0,18.0,4.0,8.0,13.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,21.0,0.0
74074,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0
87747,2.0,5.0,0.0,0.0,0.0,33.0,4.0,5.0,48.0,2.0,1.0,0.0,0.0,2.0,39.0,0.0,47.0,0.0
87863,13.0,1.0,0.0,0.0,0.0,23.0,7.0,18.0,41.0,1.0,13.0,0.0,0.0,0.0,80.0,0.0,33.0,0.0
74140,2.0,3.0,0.0,0.0,0.0,12.0,14.0,8.0,70.0,0.0,3.0,0.0,0.0,3.0,54.0,0.0,27.0,0.0
75295,1.0,2.0,1.0,0.0,0.0,39.0,21.0,29.0,43.0,1.0,9.0,0.0,0.0,10.0,39.0,1.0,9.0,0.0
74213,2.0,6.0,0.0,0.0,0.0,18.0,3.0,5.0,8.0,0.0,1.0,0.0,0.0,1.0,20.0,0.0,8.0,0.0
77570,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0
87929,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
90309,2.0,3.0,0.0,0.0,0.0,50.0,16.0,22.0,28.0,1.0,0.0,0.0,0.0,13.0,45.0,0.0,19.0,0.0
75372,0.0,5.0,1.0,0.0,0.0,21.0,2.0,5.0,24.0,0.0,1.0,0.0,0.0,9.0,20.0,0.0,10.0,0.0
87877,1.0,4.0,0.0,0.0,0.0,21.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,14.0,0.0
78077,1.0,2.0,0.0,0.0,0.0,22.0,5.0,4.0,33.0,0.0,5.0,0.0,0.0,1.0,45.0,0.0,29.0,9.0
87999,4.0,1.0,0.0,0.0,0.0,16.0,20.0,20.0,19.0,0.0,4.0,0.0,0.0,2.0,54.0,1.0,16.0,0.0
77809,0.0,1.0,0.0,0.0,0.0,11.0,3.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,11.0,0.0
90444,2.0,4.0,1.0,0.0,0.0,55.0,5.0,12.0,16.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,73.0,10.0
90569,0.0,9.0,0.0,0.0,0.0,40.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,29.0,0.0
78117,1.0,8.0,0.0,0.0,0.0,69.0,27.0,49.0,50.0,1.0,13.0,0.0,0.0,2.0,75.0,1.0,15.0,0.0
78086,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88427,0.0,4.0,0.0,0.0,0.0,15.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,15.0,0.0
90572,2.0,7.0,1.0,0.0,0.0,38.0,1.0,7.0,144.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,89.0,0.0
81677,9.0,4.0,0.0,0.0,0.0,41.0,23.0,36.0,71.0,2.0,10.0,0.0,0.0,7.0,121.0,2.0,34.0,0.0
81241,0.0,5.0,0.0,0.0,0.0,16.0,3.0,4.0,7.0,1.0,1.0,1.0,0.0,1.0,30.0,0.0,20.0,10.0
73619,0.0,2.0,0.0,0.0,0.0,19.0,6.0,14.0,32.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0
73620,1.0,6.0,0.0,0.0,0.0,48.0,6.0,11.0,27.0,0.0,1.0,0.0,0.0,1.0,39.0,0.0,41.0,13.0
81682,2.0,2.0,1.0,0.0,0.0,19.0,22.0,25.0,8.0,1.0,6.0,0.0,0.0,1.0,83.0,0.0,16.0,0.0
88065,4.0,4.0,0.0,0.0,0.0,30.0,13.0,14.0,46.0,0.0,1.0,0.0,0.0,2.0,60.0,0.0,54.0,14.0
90768,0.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,15.0,10.0
88125,0.0,3.0,0.0,0.0,0.0,27.0,2.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,0.0
78151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81770,0.0,1.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
73741,3.0,3.0,0.0,0.0,0.0,44.0,11.0,14.0,12.0,3.0,4.0,0.0,0.0,11.0,18.0,0.0,15.0,0.0
90843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73721,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
81798,2.0,8.0,0.0,0.0,0.0,33.0,16.0,14.0,47.0,1.0,1.0,0.0,0.0,4.0,69.0,1.0,20.0,0.0
88225,0.0,2.0,0.0,0.0,0.0,23.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,22.0,4.0
90846,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,3.0
78248,0.0,10.0,2.0,0.0,0.0,38.0,4.0,7.0,20.0,0.0,3.0,0.0,0.0,1.0,57.0,0.0,20.0,14.0
88224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
73800,0.0,4.0,0.0,0.0,0.0,30.0,4.0,16.0,12.0,0.0,2.0,0.0,0.0,1.0,27.0,0.0,24.0,12.0
73789,0.0,4.0,0.0,0.0,0.0,30.0,4.0,3.0,16.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,41.0,0.0
81776,0.0,1.0,0.0,0.0,0.0,10.0,6.0,4.0,15.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0
73858,2.0,6.0,0.0,0.0,0.0,30.0,3.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,26.0,0.0
90118,0.0,1.0,1.0,0.0,0.0,19.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,16.0,5.0
88368,0.0,8.0,1.0,0.0,0.0,33.0,4.0,4.0,37.0,0.0,2.0,0.0,0.0,1.0,22.0,0.0,36.0,0.0
88651,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
88669,2.0,5.0,0.0,0.0,0.0,17.0,14.0,17.0,34.0,0.0,3.0,0.0,0.0,4.0,48.0,0.0,18.0,0.0
78415,0.0,3.0,0.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0
89101,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0
90933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89150,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
89493,0.0,3.0,1.0,0.0,0.0,36.0,3.0,7.0,20.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,37.0,7.0
91151,1.0,2.0,0.0,0.0,0.0,15.0,2.0,8.0,15.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,8.0,0.0
89226,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0
90943,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
89256,3.0,2.0,0.0,0.0,0.0,51.0,6.0,9.0,73.0,2.0,2.0,0.0,0.0,0.0,48.0,0.0,34.0,0.0
95802,0.0,4.0,0.0,0.0,0.0,20.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,14.0,0.0
90917,0.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0
91191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89273,0.0,3.0,0.0,0.0,0.0,20.0,2.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,15.0,2.0
89342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91102,1.0,6.0,0.0,0.0,0.0,56.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,51.0,0.0
89883,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0
91130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89815,0.0,2.0,1.0,0.0,0.0,9.0,4.0,11.0,13.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,5.0,0.0
90061,5.0,5.0,1.0,0.0,0.0,48.0,2.0,5.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,61.0,7.0
99550,1.0,7.0,0.0,0.0,0.0,37.0,4.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,35.0,8.0
91201,3.0,2.0,0.0,0.0,0.0,18.0,8.0,19.0,33.0,0.0,8.0,0.0,0.0,7.0,41.0,0.0,18.0,0.0
91242,4.0,8.0,0.0,0.0,0.0,54.0,12.0,22.0,39.0,1.0,5.0,0.0,0.0,7.0,44.0,0.0,25.0,0.0
91251,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,15.0,3.0
100289,1.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,15.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,4.0,0.0
99721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99802,1.0,5.0,0.0,0.0,0.0,61.0,8.0,24.0,37.0,0.0,1.0,0.0,0.0,1.0,77.0,0.0,53.0,0.0
99881,0.0,2.0,1.0,0.0,0.0,17.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,26.0,3.0
99891,1.0,0.0,0.0,0.0,0.0,9.0,11.0,12.0,25.0,1.0,3.0,0.0,0.0,4.0,49.0,0.0,20.0,0.0
95875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99789,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0
99661,0.0,1.0,0.0,0.0,0.0,9.0,3.0,4.0,5.0,0.0,2.0,0.0,0.0,1.0,11.0,0.0,4.0,0.0
96340,1.0,2.0,1.0,0.0,0.0,15.0,13.0,11.0,26.0,0.0,1.0,0.0,0.0,2.0,24.0,0.0,21.0,0.0
99903,0.0,2.0,0.0,0.0,0.0,10.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0
100290,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100425,1.0,1.0,0.0,0.0,0.0,36.0,4.0,9.0,13.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,13.0,0.0
101319,4.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,38.0,2.0
99900,1.0,4.0,0.0,0.0,0.0,14.0,2.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,11.0,0.0
99918,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0
96382,0.0,5.0,0.0,0.0,0.0,18.0,1.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,21.0,8.0
91260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99915,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,7.0,0.0
101580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91708,1.0,8.0,0.0,0.0,0.0,28.0,3.0,8.0,25.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,49.0,10.0
100002,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
100430,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91508,1.0,2.0,0.0,0.0,0.0,8.0,5.0,12.0,12.0,0.0,1.0,0.0,0.0,1.0,43.0,0.0,10.0,0.0
95860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91573,1.0,5.0,0.0,0.0,0.0,35.0,5.0,7.0,23.0,0.0,1.0,0.0,0.0,2.0,46.0,0.0,30.0,9.0
96464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100065,2.0,1.0,0.0,0.0,0.0,5.0,4.0,6.0,8.0,0.0,3.0,0.0,0.0,1.0,10.0,0.0,3.0,0.0
95830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100103,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100084,2.0,3.0,0.0,0.0,0.0,20.0,8.0,8.0,28.0,0.0,2.0,0.0,0.0,1.0,35.0,0.0,12.0,0.0
91733,1.0,12.0,0.0,0.0,0.0,56.0,5.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,78.0,0.0
91712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100125,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,5.0
96965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
91772,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,2.0
91888,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,1.0
92085,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
92146,0.0,4.0,0.0,0.0,0.0,17.0,9.0,6.0,52.0,3.0,2.0,0.0,0.0,5.0,28.0,0.0,7.0,0.0
100846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97080,2.0,3.0,0.0,0.0,0.0,44.0,28.0,44.0,59.0,3.0,6.0,0.0,0.0,7.0,40.0,0.0,31.0,0.0
92155,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,13.0,0.0
100963,1.0,2.0,0.0,0.0,0.0,40.0,9.0,9.0,19.0,1.0,2.0,0.0,0.0,10.0,11.0,0.0,8.0,0.0
100712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97245,1.0,0.0,0.0,0.0,0.0,17.0,4.0,9.0,28.0,1.0,2.0,0.0,0.0,3.0,22.0,0.0,12.0,0.0
96468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100742,1.0,9.0,0.0,0.0,0.0,34.0,5.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,26.0,0.0
100987,1.0,3.0,0.0,0.0,0.0,44.0,4.0,8.0,19.0,0.0,3.0,0.0,0.0,1.0,33.0,0.0,45.0,0.0
92182,0.0,1.0,0.0,0.0,0.0,21.0,4.0,7.0,16.0,0.0,1.0,0.0,0.0,1.0,46.0,0.0,24.0,10.0
97341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96652,1.0,11.0,1.0,0.0,0.0,58.0,13.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,34.0,0.0
96966,0.0,2.0,0.0,0.0,0.0,26.0,3.0,11.0,45.0,1.0,4.0,0.0,0.0,2.0,31.0,0.0,16.0,0.0
100843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100761,0.0,2.0,0.0,0.0,0.0,20.0,2.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,23.0,0.0
97352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97520,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
101592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
97452,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0
92496,2.0,7.0,0.0,0.0,0.0,47.0,9.0,11.0,63.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,62.0,0.0
92696,2.0,0.0,0.0,0.0,0.0,12.0,1.0,4.0,12.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,4.0,0.0
91607,8.0,5.0,0.0,0.0,0.0,59.0,24.0,38.0,63.0,1.0,6.0,0.0,0.0,13.0,55.0,0.0,24.0,0.0
92708,2.0,3.0,0.0,0.0,0.0,23.0,12.0,21.0,52.0,0.0,3.0,0.0,0.0,21.0,31.0,0.0,10.0,0.0
92981,1.0,4.0,1.0,0.0,0.0,24.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,38.0,0.0
97522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97527,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
97535,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0
93151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97528,0.0,2.0,2.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,5.0,5.0
93108,2.0,1.0,0.0,0.0,0.0,15.0,11.0,20.0,58.0,0.0,2.0,0.0,0.0,1.0,25.0,0.0,21.0,0.0
97543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97619,1.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0
97902,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101290,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
97993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97907,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
97780,0.0,7.0,0.0,0.0,0.0,33.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,37.0,0.0
101316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
